OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
20202,WANDK,2,,,,1,60.5,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA
20203,WOLZA,7,,,,1,178.75,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France
20204,LAZYK,6,,,,1,225.5,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
20205,OTTIK,9,,,,2,60.25,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
20206,TORTU,8,,,,2,168.25,Vins et alcools Chevalier,59 rue de l-Abbaye,Reims,Western Europe,51100,France
20207,TRAIH,3,,,,2,165.5,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
20208,WOLZA,8,,,,3,55.5,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France
20209,MAISD,3,,,,1,264.0,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France
20210,TRADH,2,,,,1,407.25,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA
20211,THECR,5,,,,1,173.25,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,5033,Mexico
20212,GODOS,4,,,,2,319.25,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
20213,HUNGO,9,,,,3,446.25,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy
20214,PRINI,5,,,,1,177.25,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
20215,GALED,4,,,,3,447.75,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK
20216,CACTU,2,,,,2,308.5,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
20217,TORTU,6,,,,3,74.75,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany
20218,ANATR,4,,,,2,23.25,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France
20219,CHOPS,5,,,,2,311.25,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
20220,WILMK,6,,,,2,333.75,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany
20221,FRANK,4,,,,2,450.25,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,4179,Germany
20222,ROMEY,9,,,,3,477.0,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
20223,HUNGO,6,,,,2,217.25,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
20224,THEBI,9,,,,2,555.5,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK
20225,WOLZA,7,,,,3,15.5,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK
20226,LEHMS,9,,,,3,248.0,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain
20227,COMMI,1,,,,1,308.25,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
20228,HILAA,4,,,,3,374.5,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
20229,LACOR,8,,,,1,349.5,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
20230,CHOPS,4,,,,2,125.5,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria
20231,QUICK,8,,,,2,444.75,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
20232,TRADH,3,,,,2,195.5,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
20233,WHITC,6,,,,3,467.25,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
20234,RANCH,3,,,,3,324.75,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA
20235,MAGAA,2,,,,2,485.0,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
20236,LETSS,6,,,,2,443.75,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
20237,VAFFE,2,,,,1,12.25,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
20238,HUNGC,1,,,,1,448.75,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
20239,MORGK,4,,,,1,379.25,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
20240,BLONP,3,,,,1,129.75,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany
20241,DRACD,3,,,,3,352.75,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina
20242,MAGAA,5,,,,1,285.75,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
20243,ROMEY,3,,,,2,200.5,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy
20244,LACOR,8,,,,2,265.75,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
20245,FOLKO,4,,,,2,435.0,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
20246,CONSH,4,,,,3,370.25,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France
20247,RATTC,8,,,,2,86.75,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
20248,PICCO,7,,,,2,338.25,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
20249,FURIB,9,,,,3,347.0,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA
20250,PICCO,4,,,,1,202.75,Alfred-s Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
20251,GOURL,5,,,,1,66.75,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina
20252,ERNSH,1,,,,3,269.0,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina
20253,HUNGO,3,,,,1,322.75,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
20254,THECR,3,,,,3,384.75,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
20255,VINET,2,,,,2,489.0,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
20256,HUNGO,2,,,,3,139.25,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain
20257,CHOPS,7,,,,2,431.5,Alfred-s Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
20258,WOLZA,4,,,,1,504.75,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
20259,FRANS,9,,,,2,176.5,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA
20260,NORTS,1,,,,1,206.0,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,5021,Mexico
20261,LEHMS,8,,,,1,256.75,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria
20262,QUEDE,9,,,,1,230.75,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
20263,QUEDE,4,,,,1,560.5,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
20264,WELLI,5,,,,2,137.0,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
20265,SPECD,6,,,,3,475.25,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
20266,LINOD,7,,,,3,337.5,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK
20267,WARTH,4,,,,2,339.0,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
20268,HANAR,1,,,,3,20.5,B-s Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
20269,MAISD,1,,,,1,420.25,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland
20270,ROMEY,3,,,,3,123.25,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France
20271,PERIC,7,,,,2,199.5,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
20272,ANTON,1,,,,1,115.5,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
20273,EASTC,4,,,,2,281.5,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,South America,1081,Venezuela
20274,QUEEN,8,,,,1,12.25,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
20275,SIMOB,7,,,,1,60.75,Bon app-,"12, rue des Bouchers",Marseille,Western Europe,13008,France
20276,LONEP,5,,,,3,21.75,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland
20277,DRACD,5,,,,3,306.25,Vins et alcools Chevalier,59 rue de l-Abbaye,Reims,Western Europe,51100,France
20278,EASTC,1,,,,1,43.25,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA
20279,SIMOB,9,,,,2,453.25,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
20280,LAMAI,9,,,,1,377.5,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
20281,CACTU,2,,,,3,209.25,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,5021,Mexico
20282,WANDK,5,,,,3,279.25,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
20283,DRACD,2,,,,2,103.0,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil
20284,ERNSH,9,,,,1,74.5,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
20285,BLAUS,3,,,,1,220.5,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
20286,LEHMS,7,,,,2,394.25,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
20287,OLDWO,1,,,,2,304.0,Vins et alcools Chevalier,59 rue de l-Abbaye,Reims,Western Europe,51100,France
20288,LAZYK,9,,,,2,493.25,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
20289,TOMSP,6,,,,1,367.0,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,5021,Mexico
20290,BOTTM,1,,,,2,316.75,Bon app-,"12, rue des Bouchers",Marseille,Western Europe,13008,France
20291,SPLIR,1,,,,3,133.0,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
20292,FAMIA,1,,,,1,394.25,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,4179,Germany
20293,LONEP,1,,,,1,340.75,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France
20294,BLAUS,7,,,,1,144.75,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
20295,LACOR,4,,,,1,24.25,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
20296,SPECD,8,,,,2,184.0,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
20297,MAISD,7,,,,3,198.0,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA
20298,VICTE,9,,,,2,290.75,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,5033,Mexico
20299,GREAL,9,,,,3,323.25,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil
20300,SAVEA,3,,,,1,14.75,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria
20301,FRANK,5,,,,3,100.25,Alfred-s Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
20302,GODOS,8,,,,2,158.0,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
20303,VINET,1,,,,1,356.0,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
20304,BOLID,4,,,,1,311.5,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK
20305,OCEAN,7,,,,2,390.5,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
20306,CONSH,7,,,,2,488.25,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria
20307,RATTC,3,,,,3,349.75,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
20308,AROUT,2,,,,2,380.0,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany
20309,NORTS,1,,,,3,443.75,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
20310,DUMON,5,,,,1,151.25,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK
20311,CONSH,6,,,,2,188.75,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
20312,PRINI,8,,,,2,499.25,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
20313,FISSA,2,,,,1,401.25,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
20314,SUPRD,2,,,,2,319.25,Centro comercial Moctezuma,Sierras de Granada 9993,México D.F.,Central America,5022,Mexico
20315,HILAA,1,,,,3,200.0,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
20316,LONEP,8,,,,1,223.75,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada
20317,ANTON,1,,,,1,92.5,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
20318,FISSA,7,,,,1,305.75,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
20319,COMMI,6,,,,2,391.75,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
20320,MEREP,4,,,,1,297.75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
20321,HILAA,6,,,,1,346.5,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
20322,SIMOB,6,,,,2,439.75,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,5033,Mexico
20323,PARIS,4,,,,1,449.0,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria
20324,OCEAN,9,,,,3,151.25,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
20325,SPLIR,4,,,,3,167.5,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy
20326,BERGS,6,,,,1,322.25,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
20327,GREAL,8,,,,1,304.25,B-s Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
20328,LAMAI,5,,,,2,409.25,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain
20329,MORGK,1,,,,3,24.5,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
20330,LACOR,4,,,,1,476.25,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
20331,NORTS,5,,,,2,78.0,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina
20332,VAFFE,9,,,,1,396.75,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,5021,Mexico
20333,SUPRD,7,,,,3,45.5,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina
20334,PERIC,1,,,,1,44.0,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
20335,HUNGC,1,,,,3,156.75,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
20336,VALON,2,,,,3,288.5,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
20337,BLONP,5,,,,2,468.0,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy
20338,SANTG,3,,,,2,247.75,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
20339,FAMIA,9,,,,3,70.5,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
20340,SAVEA,7,,,,3,493.5,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
20341,PICCO,8,,,,2,271.75,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
20342,MAISD,1,,,,3,71.5,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
20343,LACOR,2,,,,2,441.25,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
20344,RICAR,5,,,,2,185.75,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
20345,EASTC,6,,,,1,50.25,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,South America,05432-043,Brazil
20346,FOLKO,2,,,,2,41.0,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA
20347,PRINI,1,,,,3,441.25,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
20348,BLONP,7,,,,2,410.75,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
20349,FURIB,5,,,,1,361.25,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
20350,LINOD,2,,,,3,351.0,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany
20351,TRAIH,3,,,,3,266.5,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
20352,LACOR,7,,,,1,32.5,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy
20353,CHOPS,4,,,,1,106.25,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA
20354,KOENE,3,,,,1,472.75,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina
20355,WOLZA,2,,,,2,259.0,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK
20356,PRINI,5,,,,2,109.5,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
20357,FRANK,6,,,,2,338.25,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,South America,1081,Venezuela
20358,BOTTM,3,,,,2,332.75,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
20359,CONSH,4,,,,2,71.5,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
20360,LAMAI,7,,,,2,184.25,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
20361,LAZYK,3,,,,1,260.25,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina
20362,MORGK,2,,,,1,385.75,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
20363,FOLIG,7,,,,2,125.25,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
20364,TOMSP,8,,,,3,76.75,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
20365,BSBEV,8,,,,2,319.75,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
20366,WOLZA,5,,,,3,290.75,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA
20367,VINET,8,,,,1,336.5,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
20368,LETSS,4,,,,1,323.0,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
20369,OCEAN,8,,,,3,139.0,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
20370,WHITC,6,,,,2,472.75,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA
20371,GROSR,7,,,,2,191.0,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal
20372,VALON,7,,,,1,232.75,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela
20373,BOTTM,4,,,,1,396.0,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany
20374,VAFFE,7,,,,2,255.75,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
20375,LAMAI,7,,,,1,395.75,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
20376,HUNGO,7,,,,3,21.25,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,5033,Mexico
20377,Val2 ,3,,,,2,436.0,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA
20378,VAFFE,2,,,,3,236.75,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA
20379,ANATR,7,,,,2,378.0,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,5033,Mexico
20380,LAZYK,4,,,,1,128.75,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
20381,HUNGC,6,,,,2,216.75,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
20382,OCEAN,8,,,,2,159.0,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
20383,PRINI,4,,,,2,110.0,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA
20384,BONAP,3,,,,3,396.0,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
20385,SPLIR,6,,,,3,440.5,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
20386,LACOR,5,,,,1,446.75,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
20387,Val2 ,6,,,,3,417.5,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
20388,OCEAN,9,,,,2,336.5,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
20389,QUEDE,8,,,,2,220.0,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
20390,OLDWO,6,,,,2,306.0,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,5033,Mexico
20391,LACOR,4,,,,2,67.0,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina
20392,SAVEA,6,,,,3,406.75,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela
20393,FOLKO,8,,,,1,167.75,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,5033,Mexico
20394,SEVES,2,,,,3,373.25,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
20395,TRAIH,6,,,,2,129.75,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland
20396,FAMIA,5,,,,3,419.0,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,North America,V3F 2K1,Canada
20397,RICAR,9,,,,1,504.25,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA
20398,SAVEA,9,,,,3,343.75,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
20399,HUNGO,3,,,,2,203.5,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK
20400,RICSU,1,,,,3,384.5,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
20401,AROUT,9,,,,2,279.5,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
20402,WILMK,2,,,,2,288.0,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
20403,PRINI,7,,,,1,357.25,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
20404,ALFKI,3,,,,3,116.0,Vins et alcools Chevalier,59 rue de l-Abbaye,Reims,Western Europe,51100,France
20405,BOTTM,2,,,,2,141.25,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain
20406,PICCO,4,,,,2,355.5,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
20407,VICTE,2,,,,1,368.5,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA
20408,HUNGO,4,,,,2,222.75,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
20409,OTTIK,2,,,,1,237.75,Alfred-s Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
